DEST,CODE,DISTANCE
Sweden Mobile Comviq,00467357,int mobile
Sweden Mobile Comviq,00467358,int mobile
Sweden Mobile Comviq,00467359,int mobile
Sweden Mobile Comviq,0046736,int mobile
Sweden Mobile Comviq,0046737,int mobile
Sweden Mobile Comviq,004673866,int mobile
Sweden Mobile Comviq,004673867,int mobile
Sweden Mobile Comviq,004673868,int mobile
Sweden Mobile Comviq,00467387,int mobile
Sweden Mobile Comviq,00467389,int mobile
Sweden Mobile Comviq,0046739,int mobile
Sweden Mobile Comviq,0046760,int mobile
Sweden Mobile Comviq,0046762,int mobile
Sweden Mobile Comviq,00467640,int mobile
Sweden Mobile Comviq,00467641,int mobile
Sweden Mobile Comviq,00467642,int mobile
Sweden Mobile Comviq,004676470,int mobile
Sweden Mobile Comviq,004676471,int mobile
Sweden Mobile Comviq,004676472,int mobile
Sweden Mobile Comviq,004676473,int mobile
Sweden Mobile Comviq,004676474,int mobile
Sweden Mobile Comviq,004676475,int mobile
Sweden Mobile Comviq,004676476,int mobile
Sweden Mobile Comviq,004676477,int mobile
Sweden Mobile Comviq,0046764940,int mobile
Sweden Mobile Comviq,00467649410,int mobile
Sweden Mobile Comviq,00467649411,int mobile
Sweden Mobile Comviq,00467649412,int mobile
Sweden Mobile Comviq,00467649413,int mobile
Sweden Mobile Comviq,00467649414,int mobile
Sweden Mobile Comviq,0046765,int mobile
Sweden Mobile Comviq,00467665,int mobile
Sweden Mobile Comviq,004676667,int mobile
Sweden Mobile Comviq,00467668,int mobile
Sweden Mobile Comviq,004676695,int mobile
Sweden Mobile Comviq,004676696,int mobile
Sweden Mobile Comviq,004676697,int mobile
Sweden Mobile Comviq,004676698,int mobile
Sweden Mobile Comviq,004676699,int mobile
Sweden Mobile Comviq,00467670,int mobile
Sweden Mobile Comviq,00467671,int mobile
Sweden Mobile Comviq,004676720,int mobile
Sweden Mobile Comviq,004676721,int mobile
Sweden Mobile Comviq,004676722,int mobile
Sweden Mobile Comviq,004676723,int mobile
Sweden Mobile Comviq,004676724,int mobile
Sweden Mobile Comviq,004676725,int mobile
Sweden Mobile Comviq,00467672673,int mobile
Sweden Mobile Comviq,00467690,int mobile
Sweden Mobile Comviq,00467691,int mobile
Sweden Mobile Comviq,00467692,int mobile
Sweden Mobile Comviq,00467693,int mobile
Sweden Mobile Comviq,00467694,int mobile
Sweden Mobile Comviq,00467901,int mobile
Sweden Mobile Comviq,00467902,int mobile
Sweden Mobile Comviq,00467903,int mobile
Sweden Mobile Comviq,00467904,int mobile
Sweden Mobile Comviq,00467905,int mobile
Sweden Mobile Comviq,00467907,int mobile
Sweden Mobile HI3G,0046675,int mobile
Sweden Mobile HI3G,00467230,int mobile
Sweden Mobile HI3G,00467231,int mobile
Sweden Mobile HI3G,00467232,int mobile
Sweden Mobile HI3G,00467233,int mobile
Sweden Mobile HI3G,00467350,int mobile
Sweden Mobile HI3G,00467351,int mobile
Sweden Mobile HI3G,00467352,int mobile
Sweden Mobile HI3G,00467353,int mobile
Sweden Mobile HI3G,00467354,int mobile
Sweden Mobile HI3G,00467600,int mobile
Sweden Mobile HI3G,00467601,int mobile
Sweden Mobile HI3G,00467602,int mobile
Sweden Mobile HI3G,00467603,int mobile
Sweden Mobile HI3G,00467604,int mobile
Sweden Mobile HI3G,00467616,int mobile
Sweden Mobile HI3G,00467617,int mobile
Sweden Mobile HI3G,00467618,int mobile
Sweden Mobile HI3G,00467619,int mobile
Sweden Mobile HI3G,0046763,int mobile
Sweden Mobile HI3G,00467930,int mobile
Sweden Mobile HI3G,00467931,int mobile
Sweden Mobile HI3G,00467932,int mobile
Sweden Mobile HI3G,00467933,int mobile
Sweden Mobile HI3G,00467934,int mobile
Sweden Mobile HI3G,00467999,int mobile
Sweden Mobile Lycamobile,00467276,int mobile
Sweden Mobile Lycamobile,00467277,int mobile
Sweden Mobile Lycamobile,00467278,int mobile
Sweden Mobile Lycamobile,004673475,int mobile
Sweden Mobile Lycamobile,004673476,int mobile
Sweden Mobile Lycamobile,004673477,int mobile
Sweden Mobile Lycamobile,004673478,int mobile
Sweden Mobile Lycamobile,004673479,int mobile
Sweden Mobile Lycamobile,00467348,int mobile
Sweden Mobile Lycamobile,00467349,int mobile
Sweden Mobile Lycamobile,00467615,int mobile
Sweden Mobile Lycamobile,00467643,int mobile
Sweden Mobile Lycamobile,00467644,int mobile
Sweden Mobile Lycamobile,00467645,int mobile
Sweden Mobile Lycamobile,004676460,int mobile
Sweden Mobile Lycamobile,004676461,int mobile
Sweden Mobile Lycamobile,004676462,int mobile
Sweden Mobile Lycamobile,004676463,int mobile
Sweden Mobile Lycamobile,004676464,int mobile
Sweden Mobile Lycamobile,00467674,int mobile
Sweden Mobile Lycamobile,00467675,int mobile
Sweden Mobile Lycamobile,00467695,int mobile
Sweden Mobile Lycamobile,00467696,int mobile
Sweden Mobile Lycamobile,00467697,int mobile
Sweden Mobile Telenor,0046674,int mobile
Sweden Mobile Telenor,00467011,int mobile
Sweden Mobile Telenor,00467014,int mobile
Sweden Mobile Telenor,0046701970,int mobile
Sweden Mobile Telenor,0046701971,int mobile
Sweden Mobile Telenor,0046701972,int mobile
Sweden Mobile Telenor,0046701973,int mobile
Sweden Mobile Telenor,0046701974,int mobile
Sweden Mobile Telenor,0046701975,int mobile
Sweden Mobile Telenor,0046701976,int mobile
Sweden Mobile Telenor,0046701990,int mobile
Sweden Mobile Telenor,0046701991,int mobile
Sweden Mobile Telenor,0046701992,int mobile
Sweden Mobile Telenor,0046701993,int mobile
Sweden Mobile Telenor,0046701994,int mobile
Sweden Mobile Telenor,0046701995,int mobile
Sweden Mobile Telenor,0046708,int mobile
Sweden Mobile Telenor,0046709,int mobile
Sweden Mobile Telenor,00467190001,int mobile
Sweden Mobile Telenor,00467190002,int mobile
Sweden Mobile Telenor,00467190003,int mobile
Sweden Mobile Telenor,00467190004,int mobile
Sweden Mobile Telenor,00467190005,int mobile
Sweden Mobile Telenor,00467190007,int mobile
Sweden Mobile Telenor,00467190008,int mobile
Sweden Mobile Telenor,00467190009,int mobile
Sweden Mobile Telenor,00467190011,int mobile
Sweden Mobile Telenor,00467190019,int mobile
Sweden Mobile Telenor,004672059,int mobile
Sweden Mobile Telenor,00467215,int mobile
Sweden Mobile Telenor,00467216,int mobile
Sweden Mobile Telenor,00467217,int mobile
Sweden Mobile Telenor,00467218,int mobile
Sweden Mobile Telenor,00467219,int mobile
Sweden Mobile Telenor,004672342,int mobile
Sweden Mobile Telenor,00467235,int mobile
Sweden Mobile Telenor,00467236,int mobile
Sweden Mobile Telenor,00467237,int mobile
Sweden Mobile Telenor,00467238,int mobile
Sweden Mobile Telenor,00467239,int mobile
Sweden Mobile Telenor,0046724000,int mobile
Sweden Mobile Telenor,00467244,int mobile
Sweden Mobile Telenor,004672644,int mobile
Sweden Mobile Telenor,004672666,int mobile
Sweden Mobile Telenor,00467288,int mobile
Sweden Mobile Telenor,00467296,int mobile
Sweden Mobile Telenor,00467297,int mobile
Sweden Mobile Telenor,00467298,int mobile
Sweden Mobile Telenor,00467299,int mobile
Sweden Mobile Telenor,00467310,int mobile
Sweden Mobile Telenor,004673125,int mobile
Sweden Mobile Telenor,004673126,int mobile
Sweden Mobile Telenor,004673128,int mobile
Sweden Mobile Telenor,00467314,int mobile
Sweden Mobile Telenor,00467315,int mobile
Sweden Mobile Telenor,00467320,int mobile
Sweden Mobile Telenor,00467323,int mobile
Sweden Mobile Telenor,00467324,int mobile
Sweden Mobile Telenor,00467325,int mobile
Sweden Mobile Telenor,00467326,int mobile
Sweden Mobile Telenor,00467328,int mobile
Sweden Mobile Telenor,0046733,int mobile
Sweden Mobile Telenor,00467340,int mobile
Sweden Mobile Telenor,00467341,int mobile
Sweden Mobile Telenor,00467342,int mobile
Sweden Mobile Telenor,00467343,int mobile
Sweden Mobile Telenor,00467344,int mobile
Sweden Mobile Telenor,004673457,int mobile
Sweden Mobile Telenor,004673458,int mobile
Sweden Mobile Telenor,004673462,int mobile
Sweden Mobile Telenor,004673463,int mobile
Sweden Mobile Telenor,004673464,int mobile
Sweden Mobile Telenor,004673465,int mobile
Sweden Mobile Telenor,004673466,int mobile
Sweden Mobile Telenor,004673467,int mobile
Sweden Mobile Telenor,004673468,int mobile
Sweden Mobile Telenor,004673469,int mobile
Sweden Mobile Telenor,00467385,int mobile
Sweden Mobile Telenor,00467386,int mobile
Sweden Mobile Telenor,00467388,int mobile
Sweden Mobile Telenor,00467635,int mobile
Sweden Mobile Telenor,00467636,int mobile
Sweden Mobile Telenor,00467637,int mobile
Sweden Mobile Telenor,00467660,int mobile
Sweden Mobile Telenor,00467661,int mobile
Sweden Mobile Telenor,00467662,int mobile
Sweden Mobile Telenor,00467663,int mobile
Sweden Mobile Telenor,00467664,int mobile
Sweden Mobile Telenor,004676668,int mobile
Sweden Mobile Telenor,004676727,int mobile
Sweden Mobile Telenor,0046767279,int mobile
Sweden Mobile Telenor,00467685,int mobile
Sweden Mobile Telenor,00467686,int mobile
Sweden Mobile Telenor,00467687,int mobile
Sweden Mobile Telenor,00467688,int mobile
Sweden Mobile Telenor,00467689,int mobile
Sweden Mobile Telenor,00467997,int mobile
Sweden Mobile Telia,0046376,int mobile
Sweden Mobile Telia,0046518,int mobile
Sweden Mobile Telia,0046519,int mobile
Sweden Mobile Telia,0046673,int mobile
Sweden Mobile Telia,00467010,int mobile
Sweden Mobile Telia,00467012,int mobile
Sweden Mobile Telia,00467013,int mobile
Sweden Mobile Telia,00467017,int mobile
Sweden Mobile Telia,00467018,int mobile
Sweden Mobile Telia,004670190,int mobile
Sweden Mobile Telia,004670191,int mobile
Sweden Mobile Telia,004670193,int mobile
Sweden Mobile Telia,004670198,int mobile
Sweden Mobile Telia,0046702,int mobile
Sweden Mobile Telia,0046703,int mobile
Sweden Mobile Telia,0046705,int mobile
Sweden Mobile Telia,0046706,int mobile
Sweden Mobile Telia,00467190000,int mobile
Sweden Mobile Telia,00467191,int mobile
Sweden Mobile Telia,00467191010,int mobile
Sweden Mobile Telia,0046720502,int mobile
Sweden Mobile Telia,0046720503,int mobile
Sweden Mobile Telia,0046720504,int mobile
Sweden Mobile Telia,0046720505,int mobile
Sweden Mobile Telia,0046720506,int mobile
Sweden Mobile Telia,0046720509,int mobile
Sweden Mobile Telia,004672055,int mobile
Sweden Mobile Telia,004672056,int mobile
Sweden Mobile Telia,0046720582,int mobile
Sweden Mobile Telia,0046720583,int mobile
Sweden Mobile Telia,0046720584,int mobile
Sweden Mobile Telia,0046720585,int mobile
Sweden Mobile Telia,0046720586,int mobile
Sweden Mobile Telia,00467206,int mobile
Sweden Mobile Telia,00467207,int mobile
Sweden Mobile Telia,0046720801,int mobile
Sweden Mobile Telia,0046720802,int mobile
Sweden Mobile Telia,0046720808,int mobile
Sweden Mobile Telia,0046720902,int mobile
Sweden Mobile Telia,0046720908,int mobile
Sweden Mobile Telia,00467210,int mobile
Sweden Mobile Telia,00467211,int mobile
Sweden Mobile Telia,00467212,int mobile
Sweden Mobile Telia,00467213,int mobile
Sweden Mobile Telia,00467220,int mobile
Sweden Mobile Telia,00467221,int mobile
Sweden Mobile Telia,00467222,int mobile
Sweden Mobile Telia,00467223,int mobile
Sweden Mobile Telia,00467224,int mobile
Sweden Mobile Telia,0046723401,int mobile
Sweden Mobile Telia,0046723404,int mobile
Sweden Mobile Telia,0046723405,int mobile
Sweden Mobile Telia,0046723406,int mobile
Sweden Mobile Telia,0046723407,int mobile
Sweden Mobile Telia,004672341,int mobile
Sweden Mobile Telia,004672402,int mobile
Sweden Mobile Telia,00467245,int mobile
Sweden Mobile Telia,00467246,int mobile
Sweden Mobile Telia,00467247,int mobile
Sweden Mobile Telia,00467248,int mobile
Sweden Mobile Telia,00467249,int mobile
Sweden Mobile Telia,0046725,int mobile
Sweden Mobile Telia,00467250,int mobile
Sweden Mobile Telia,00467251,int mobile
Sweden Mobile Telia,00467252,int mobile
Sweden Mobile Telia,00467253,int mobile
Sweden Mobile Telia,00467254,int mobile
Sweden Mobile Telia,00467270,int mobile
Sweden Mobile Telia,00467271,int mobile
Sweden Mobile Telia,00467272,int mobile
Sweden Mobile Telia,00467273,int mobile
Sweden Mobile Telia,00467274,int mobile
Sweden Mobile Telia,00467280,int mobile
Sweden Mobile Telia,00467289,int mobile
Sweden Mobile Telia,0046730,int mobile
Sweden Mobile Telia,00467311,int mobile
Sweden Mobile Telia,0046731211,int mobile
Sweden Mobile Telia,0046731212,int mobile
Sweden Mobile Telia,00467316,int mobile
Sweden Mobile Telia,004673173,int mobile
Sweden Mobile Telia,004673174,int mobile
Sweden Mobile Telia,004673175,int mobile
Sweden Mobile Telia,00467318,int mobile
Sweden Mobile Telia,00467327,int mobile
Sweden Mobile Telia,00467329,int mobile
Sweden Mobile Telia,004673456,int mobile
Sweden Mobile Telia,00467380,int mobile
Sweden Mobile Telia,00467381,int mobile
Sweden Mobile Telia,00467382,int mobile
Sweden Mobile Telia,00467383,int mobile
Sweden Mobile Telia,00467384,int mobile
Sweden Mobile Telia,00467610,int mobile
Sweden Mobile Telia,00467611,int mobile
Sweden Mobile Telia,00467612,int mobile
Sweden Mobile Telia,00467613,int mobile
Sweden Mobile Telia,00467614,int mobile
Sweden Mobile Telia,004676670,int mobile
Sweden Mobile Telia,004676671,int mobile
Sweden Mobile Telia,004676672,int mobile
Sweden Mobile Telia,004676673,int mobile
Sweden Mobile Telia,004676674,int mobile
Sweden Mobile Telia,004676676,int mobile
Sweden Mobile Telia,004676677,int mobile
Sweden Mobile Telia,00467673,int mobile
Sweden Mobile Telia,00467676,int mobile
Sweden Mobile Telia,00467677,int mobile
Sweden Mobile Telia,00467678,int mobile
Sweden Mobile Telia,00467679,int mobile
Sweden Mobile Telia,00467680,int mobile
Sweden Mobile Telia,00467681,int mobile
Sweden Mobile Telia,00467682,int mobile
Sweden Mobile Telia,00467683,int mobile
Sweden Mobile Telia,00467684,int mobile
Sweden Mobile Telia,00467910,int mobile
Sweden Special Services,004674,int service
Switzerland,0041,int fixed
Switzerland Mobile,004174,int mobile
Switzerland Mobile,004175,int mobile
Switzerland Mobile,00417698,int mobile
Switzerland Mobile,00417699,int mobile
Switzerland Mobile,004177,int mobile
Switzerland Mobile,004177357,int mobile
Switzerland Mobile,00417780,int mobile
Switzerland Mobile,00417840,int mobile
Switzerland Mobile,00417841,int mobile
Switzerland Mobile,00417842,int mobile
Switzerland Mobile,004178490,int mobile
Switzerland Mobile,004179977,int mobile
Switzerland Mobile,004179978,int mobile
Switzerland Mobile,004179979,int mobile
Switzerland Mobile,0041799987,int mobile
Switzerland Mobile,004186,int mobile
Switzerland Mobile,0041860,int mobile
Switzerland Mobile,00418607698,int mobile
Switzerland Mobile,00418607699,int mobile
Switzerland Mobile,00418607840,int mobile
Switzerland Mobile,00418607841,int mobile
Switzerland Mobile,004186079977,int mobile
Switzerland Mobile,004186079978,int mobile
Switzerland Mobile,004186079979,int mobile
Switzerland Mobile,004198138,int mobile
Switzerland Mobile Lycamobile,0041779,int mobile
Switzerland Mobile Lycamobile,00417790,int mobile
Switzerland Mobile Lycamobile,00417791,int mobile
Switzerland Mobile Lycamobile,00417792,int mobile
Switzerland Mobile Lycamobile,00417793,int mobile
Switzerland Mobile Lycamobile,00417794,int mobile
Switzerland Mobile Lycamobile,0041860779,int mobile
Switzerland Mobile Lycamobile,00418607790,int mobile
Switzerland Mobile Lycamobile,00418607791,int mobile
Switzerland Mobile Lycamobile,00418607792,int mobile
Switzerland Mobile Lycamobile,00418607793,int mobile
Switzerland Mobile Lycamobile,00418607794,int mobile
Switzerland Mobile Orange,004178,int mobile
Switzerland Mobile Orange,004186078,int mobile
Switzerland Mobile Sunrise,004176,int mobile
Switzerland Mobile Sunrise,0041760,int mobile
Switzerland Mobile Sunrise,0041761,int mobile
Switzerland Mobile Sunrise,0041762,int mobile
Switzerland Mobile Sunrise,0041763,int mobile
Switzerland Mobile Sunrise,0041764,int mobile
Switzerland Mobile Sunrise,0041765,int mobile
Switzerland Mobile Sunrise,0041766,int mobile
Switzerland Mobile Sunrise,0041767,int mobile
Switzerland Mobile Sunrise,0041768,int mobile
Switzerland Mobile Sunrise,00417690,int mobile
Switzerland Mobile Sunrise,00417691,int mobile
Switzerland Mobile Sunrise,00417692,int mobile
Switzerland Mobile Sunrise,00417693,int mobile
Switzerland Mobile Sunrise,00417694,int mobile
Switzerland Mobile Sunrise,00417695,int mobile
Switzerland Mobile Sunrise,00417696,int mobile
Switzerland Mobile Sunrise,00417697,int mobile
Switzerland Mobile Sunrise,0041772,int mobile
Switzerland Mobile Sunrise,0041773,int mobile
Switzerland Mobile Sunrise,00417730,int mobile
Switzerland Mobile Sunrise,00417731,int mobile
Switzerland Mobile Sunrise,004177316,int mobile
Switzerland Mobile Sunrise,004186076,int mobile
Switzerland Mobile Sunrise,0041860760,int mobile
Switzerland Mobile Sunrise,0041860761,int mobile
Switzerland Mobile Sunrise,0041860762,int mobile
Switzerland Mobile Sunrise,0041860763,int mobile
Switzerland Mobile Sunrise,0041860764,int mobile
Switzerland Mobile Sunrise,0041860765,int mobile
Switzerland Mobile Sunrise,0041860766,int mobile
Switzerland Mobile Sunrise,0041860767,int mobile
Switzerland Mobile Sunrise,0041860768,int mobile
Switzerland Mobile Sunrise,00418607690,int mobile
Switzerland Mobile Sunrise,00418607691,int mobile
Switzerland Mobile Sunrise,00418607692,int mobile
Switzerland Mobile Sunrise,00418607693,int mobile
Switzerland Mobile Sunrise,00418607694,int mobile
Switzerland Mobile Sunrise,00418607695,int mobile
Switzerland Mobile Sunrise,00418607696,int mobile
Switzerland Mobile Sunrise,00418607697,int mobile
Switzerland Mobile Sunrise,0041860772,int mobile
Switzerland Mobile Sunrise,00418607731,int mobile
Switzerland Mobile Swisscom,00417500,int mobile
Switzerland Mobile Swisscom,00417501,int mobile
Switzerland Mobile Swisscom,00417502,int mobile
Switzerland Mobile Swisscom,00417503,int mobile
Switzerland Mobile Swisscom,00417504,int mobile
Switzerland Mobile Swisscom,00417505,int mobile
Switzerland Mobile Swisscom,00417506,int mobile
Switzerland Mobile Swisscom,0041754,int mobile
Switzerland Mobile Swisscom,00417550,int mobile
Switzerland Mobile Swisscom,00417551,int mobile
Switzerland Mobile Swisscom,00417552,int mobile
Switzerland Mobile Swisscom,00417553,int mobile
Switzerland Mobile Swisscom,0041770,int mobile
Switzerland Mobile Swisscom,0041771,int mobile
Switzerland Mobile Swisscom,0041774,int mobile
Switzerland Mobile Swisscom,0041775,int mobile
Switzerland Mobile Swisscom,004179,int mobile
Switzerland Mobile Swisscom,0041790,int mobile
Switzerland Mobile Swisscom,0041791,int mobile
Switzerland Mobile Swisscom,0041792,int mobile
Switzerland Mobile Swisscom,0041793,int mobile
Switzerland Mobile Swisscom,0041794,int mobile
Switzerland Mobile Swisscom,004179490,int mobile
Switzerland Mobile Swisscom,004179491,int mobile
Switzerland Mobile Swisscom,004179492,int mobile
Switzerland Mobile Swisscom,004179493,int mobile
Switzerland Mobile Swisscom,004179494,int mobile
Switzerland Mobile Swisscom,0041795,int mobile
Switzerland Mobile Swisscom,0041796,int mobile
Switzerland Mobile Swisscom,0041797,int mobile
Switzerland Mobile Swisscom,0041798,int mobile
Switzerland Mobile Swisscom,00417990,int mobile
Switzerland Mobile Swisscom,00417991,int mobile
Switzerland Mobile Swisscom,00417992,int mobile
Switzerland Mobile Swisscom,00417993,int mobile
Switzerland Mobile Swisscom,00417994,int mobile
Switzerland Mobile Swisscom,00417995,int mobile
Switzerland Mobile Swisscom,00417996,int mobile
Switzerland Mobile Swisscom,0041860754,int mobile
Switzerland Mobile Swisscom,0041860755,int mobile
Switzerland Mobile Swisscom,0041860770,int mobile
Switzerland Mobile Swisscom,0041860771,int mobile
Switzerland Mobile Swisscom,0041860774,int mobile
Switzerland Mobile Swisscom,0041860775,int mobile
Switzerland Mobile Swisscom,004186079,int mobile
Switzerland Mobile Swisscom,0041860790,int mobile
Switzerland Mobile Swisscom,0041860791,int mobile
Switzerland Mobile Swisscom,0041860792,int mobile
Switzerland Mobile Swisscom,0041860793,int mobile
Switzerland Mobile Swisscom,0041860794,int mobile
Switzerland Mobile Swisscom,0041860795,int mobile
Switzerland Mobile Swisscom,0041860796,int mobile
Switzerland Mobile Swisscom,0041860797,int mobile
Switzerland Mobile Swisscom,0041860798,int mobile
Switzerland Mobile Swisscom,00418607990,int mobile
Switzerland Mobile Swisscom,00418607991,int mobile
Switzerland Mobile Swisscom,00418607992,int mobile
Switzerland Mobile Swisscom,00418607993,int mobile
Switzerland Mobile Swisscom,00418607994,int mobile
Switzerland Mobile Swisscom,00418607995,int mobile
Switzerland Mobile Swisscom,00418607996,int mobile
Switzerland Special Services,004158,int service
Switzerland Special Services,0041800,int service
Switzerland Special Services,004184,int service
Switzerland Special Services,004187,int service
Switzerland Special Services,004190,int service
Syria,00963,int fixed
Syria Mobile,009639,int mobile
Syria Mobile,0096393,int mobile
Syria Mobile,0096394,int mobile
Syria Mobile,0096397,int mobile
Tadjikistan,00992,int fixed
Tadjikistan Mobile,0099241,int mobile
Tadjikistan Mobile,0099250,int mobile
Tadjikistan Mobile,0099255,int mobile
Tadjikistan Mobile,0099277,int mobile
Tadjikistan Mobile,0099288,int mobile
Tadjikistan Mobile,009929,int mobile
Tadjikistan Mobile,0099291,int mobile
Tadjikistan Mobile,0099293,int mobile
Tadjikistan Mobile,0099298,int mobile
Taiwan,00886,int fixed
Taiwan Mobile,0088660,int mobile
Taiwan Mobile,0088670,int mobile
Taiwan Mobile,008869,int mobile
Tanzania,00255,int fixed
Tanzania Mobile,0025561,int mobile
Tanzania Mobile,0025565,int mobile
Tanzania Mobile,0025568,int mobile
Tanzania Mobile,002557,int mobile
Thailand,0066,int fixed
Thailand Bangkok,00662,int fixed
Thailand Mobile,00666,int mobile
Thailand Mobile,00668,int mobile
Thailand Mobile,00669,int mobile
Thailand Mobile,006690,int mobile
Thailand Mobile,006691,int mobile
Thuraya,0088216,int satellite
T-Mobile M2M,00882285,int mobile
Togo,00228,int fixed
Togo Mobile,002280,int mobile
Togo Mobile,002289,int mobile
Togo Mobile Telcel,0022898,int mobile
Togo Mobile Telcel,0022899,int mobile
Togo Special Services,00228426,int fixed
Togo Special Services,00228427,int fixed
Togo Special Services,00228626,int fixed
Togo Special Services,00228627,int fixed
Togo Special Services,00228726,int fixed
Togo Special Services,00228727,int fixed
Tokelau,00690,int fixed
Tonga,00676,int fixed
Trinidad & Tobago,001868,int fixed
Tunisia,00216,int fixed
Tunisia Mobile,0021630,int mobile
Tunisia Mobile,0021631,int mobile
Tunisia Mobile,0021632,int mobile
Tunisia Mobile,002164,int mobile
Tunisia Mobile,002169,int mobile
Tunisia Mobile OOREDOO,002162,int mobile
Tunisia Mobile OOREDOO,0021636,int mobile
Tunisia Mobile OOREDOO,00216391,int mobile
Tunisia Mobile Orange,002165,int mobile
Tunisia Services,0021618,int service
Tunisia Services,0021680,int service
Tunisia Services,0021681,int service
Tunisia Services,0021682,int service
Tunisia Services,0021688,int service
Tunisia Tunis,002161,int fixed
Turcs & Caicos,001649,int fixed
Turkey,0090,int fixed
Turkey Adana,0090322,int fixed
Turkey Ankara,0090312,int fixed
Turkey Antalya,0090242,int fixed
Turkey Bursa,0090224,int fixed
Turkey Cities,0090222,int fixed
Turkey Cities,0090223,int fixed
Turkey Cities,0090412,int fixed
Turkey Cities,0090413,int fixed
Turkey Cyprus North,0090392,int fixed
Turkey Cyprus North Mobile,009039285,int mobile
Turkey Cyprus North Mobile,00905338,int mobile
Turkey Istanbul,0090212,int fixed
Turkey Istanbul,0090216,int fixed
Turkey Izmir,0090232,int fixed
Turkey Mobile,009011811,int mobile
Turkey Mobile,00905,int mobile
Turkey Mobile Avea,009050,int mobile
Turkey Mobile Avea,009055,int mobile
Turkey Mobile Telsim North Cyprus,009054285,int mobile
Turkey Mobile Telsim North Cyprus,009054286,int mobile
Turkey Mobile Telsim North Cyprus,009054287,int mobile
Turkey Mobile Telsim North Cyprus,009054288,int mobile
Turkey Mobile Telsim North Cyprus,009054698,int mobile
Turkey Mobile Telsim North Cyprus,009054699,int mobile
Turkey Mobile Telsim North Cyprus,0090548,int mobile
Turkey Mobile Telsim North Cyprus,00905488,int mobile
Turkey Mobile Turkcell,009053,int mobile
Turkey Mobile Turkcell North Cyprus,009053382,int mobile
Turkey Mobile Turkcell North Cyprus,009053383,int mobile
Turkey Mobile Turkcell North Cyprus,009053384,int mobile
Turkey Mobile Turkcell North Cyprus,009053385,int mobile
Turkey Mobile Turkcell North Cyprus,009053386,int mobile
Turkey Mobile Turkcell North Cyprus,009053387,int mobile
Turkey Mobile Turkcell North Cyprus,009053388,int mobile
Turkey Mobile Turkcell North Cyprus,009053910,int mobile
Turkey Mobile Turkcell North Cyprus,009053911,int mobile
Turkey Mobile Turkcell North Cyprus,009053912,int mobile
Turkey Mobile Turkcell North Cyprus,009053913,int mobile
Turkey Mobile Turkcell North Cyprus,009053914,int mobile
Turkey Mobile Turkcell North Cyprus,009053915,int mobile
Turkey Mobile Vodafone,009054,int mobile
Turkey Samsun,0090362,int fixed
Turkey Samsun,0090363,int fixed
Turkey Special Services,0090170,int service
Turkey Special Services,0090212444,int service
Turkey Special Services,0090216444,int service
Turkey Special Services,0090224444,int service
Turkey Special Services,0090232444,int service
Turkey Special Services,0090242444,int service
Turkey Special Services,0090252444,int service
Turkey Special Services,0090262444,int service
Turkey Special Services,0090312444,int service
Turkey Special Services,0090322444,int service
Turkey Special Services,0090324444,int service
Turkey Special Services,0090332444,int service
Turkey Special Services,0090342444,int service
Turkey Special Services,0090352444,int service
Turkey Special Services,0090362444,int service
Turkey Special Services,0090412444,int service
Turkey Special Services,0090442444,int service
Turkey Special Services,0090444,int service
Turkey Special Services,0090462444,int service
Turkey Special Services,0090850,int service
Turkey Trabzon,0090462,int fixed
Turkey Trabzon,0090463,int fixed
Turkmenistan,00993,int fixed
Turkmenistan Mobile,009936,int mobile
Tuvalu,00688,int fixed
Uganda,00256,int fixed
Uganda Mobile,00256204,int mobile
Uganda Mobile,002563,int mobile
Uganda Mobile,00256477,int mobile
Uganda Mobile,002567,int mobile
Uganda Mobile,00256902,int mobile
Uganda Mobile Celtel,0025675,int mobile
Uganda Mobile MTN,0025632,int mobile
Uganda Mobile MTN,0025639,int mobile
Uganda Mobile MTN,0025677,int mobile
Uganda Mobile MTN,0025678,int mobile
Uganda Mobile Telecel,0025671,int mobile
Ukraine,00380,int fixed
Ukraine Kiev,0038044,int fixed
Ukraine Mobile,00380487408,int mobile
Ukraine Mobile,0038063,int mobile
Ukraine Mobile,0038070010,int mobile
Ukraine Mobile,0038073,int mobile
Ukraine Mobile,0038089,int mobile
Ukraine Mobile,0038090030,int mobile
Ukraine Mobile,0038091,int mobile
Ukraine Mobile,0038092,int mobile
Ukraine Mobile,0038093,int mobile
Ukraine Mobile,0038094,int mobile
Ukraine Mobile Golden,0038039,int mobile
Ukraine Mobile Kyivstar,0038067,int mobile
Ukraine Mobile Kyivstar,0038068,int mobile
Ukraine Mobile Kyivstar,0038096,int mobile
Ukraine Mobile Kyivstar,0038097,int mobile
Ukraine Mobile Kyivstar,0038098,int mobile
Ukraine Mobile vodafone,0038050,int mobile
Ukraine Mobile vodafone,0038066,int mobile
Ukraine Mobile vodafone,0038095,int mobile
Ukraine Mobile vodafone,0038099,int mobile
Ukraine Odessa,0038048,int fixed
United Arab Emirates,00971,int fixed
United Arab Emirates Mobile,009715,int mobile
United Arab Emirates Mobile,0097150,int mobile
United Arab Emirates Mobile,0097152,int mobile
United Arab Emirates Mobile,0097155,int mobile
United Arab Emirates Mobile,0097156,int mobile
United Arab Emirates Mobile,0097158,int mobile
United Arab Emirates Mobile,0097180,int mobile
